Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250376,290869,2022-09-30 22:32:07 CST,2022/9/30,22:32:07,Photo,"22,235",19995,671,310,116,5,10,0,2,1126,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/674698517345060,雖然我們三人都戴口罩，但從「會笑的眼睛」判斷，我們臉上都掛著微笑😊 我們是開心的，因為大家相信當選之後，我們會努力讓市民 #過好日子，而且我們 #侯侯做代誌，全心全意的守護台灣，我們永遠堅持。 侯友宜、柯志恩，我們一起加油🙌,https://www.facebook.com/photo.php?fbid=674735524008026&set=a.546783853469861&type=3,,,,,,,,3.12
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250353,290849,2022-09-29 18:26:16 CST,2022/9/29,18:26:16,Photo,"5,702",5224,241,175,31,6,0,0,0,25,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/673755914105987,"新的台中好宅即將落成！相揪來作好厝邊！ 點點滴滴的累積，台中社會住宅總興辦量突破7000戶。我們加速興建社宅，不讓下一代煩惱居住問題，提供年輕人住得起、住得好的空間，台中就會更好。 #南屯區建功1號好宅，位於春安路、春安三街交叉口，目前已經接近完工，二房型第一年月租金9,000元起，三房型第一年月租金12,700元起，10月19日至11月22日開放民眾申請，用周邊 #租金5折 給你一個滿分的家。 最新的好宅資訊，請大家追蹤 臺中共好社宅-共同好好生活在一起",https://www.facebook.com/photo.php?fbid=673755687439343&set=a.546783850136528&type=3,,,Photos from 盧秀燕's post,,,,,-1.25
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250239,290751,2022-09-28 06:35:10 CST,2022/9/28,06:35:10,Photo,"3,919",3720,85,44,52,1,0,0,0,17,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/672639734217605,教師節快樂，有您們真好！ 老師就如同孩子的父母，奉獻一生心力，栽培每位孩子，因為有老師們的辛勤耕耘，才能夠創造學子的幸福未來。 感謝大家在教育上春風化雨、作育英才。,https://www.facebook.com/photo.php?fbid=672639717550940&set=a.546783853469861&type=3,,,,,,,,-1.82
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250287,290784,2022-09-28 08:32:02 CST,2022/9/28,08:32:02,Live Video Complete,"6,367",5632,367,148,144,0,10,2,12,52,crosspost,Yes,33392,35127,35786,00:56:38,https://www.facebook.com/100044147541030/posts/1096440747678963,［LIVE] 市政路延伸正式動工❗️開不了工的要開工❗️ 等了17年，西屯區「 市政路延伸 」正式動工，由秀燕親自主持開工典禮，第1標工程範圍工業區一路至安和路，第2標工程安和路至環中路用地取得面積也已達85%，預計 114年全線完工。 我要特別感謝地主、議會以及建設局同仁的努力，讓這條台中重大的道路得以開闢，打通後可作為台灣大道替代道路，不但節省繞道時間，也有效紓解工業區周邊交通車流，帶動台中經濟產業蓬勃發展。,https://www.facebook.com/LuShiowYen/videos/1096440747678963/,,,［LIVE]  市政路延伸正式動工❗️開不了工的要開工,,,,,3.57
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250287,290784,2022-09-28 18:14:06 CST,2022/9/28,18:14:06,Photo,"6,437",6007,190,140,35,0,4,0,1,60,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/672988464182732,市民期待了17年！「市政路延伸」終於迎來開工💪🏻 城市發展，交通便利是關鍵！市府團隊全力以赴，開不了工的都要開工！ 「市政路延伸」是連結工業區和市區的黃金廊道，帶動地方發展、吸引一流產業、創造市民就業的重大工程，台中需要這條路。 感謝市議會與市民朋友的大力支持，市府團隊與沿路的地主積極協商，今天「工業區一路至安和路」工程順利動工，「安和路至環中路」市府已經取得85%的土地，同步持續推展中，預計114年全線完工。 市政路延伸段完工後，可作為台灣大道替代道路，長久困擾著台中的東西向交通問題就能得到緩解，市府團隊加速推動，為台中的發展，做足準備。,https://www.facebook.com/photo.php?fbid=672988254182753&set=a.546783850136528&type=3,,,,,,,,-1.11
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250353,290849,2022-09-27 09:04:57 CST,2022/9/27,09:04:57,Live Video Complete,"1,935",1678,139,30,59,0,4,2,3,20,owned,Yes,19818,20032,0,01:06:11,https://www.facebook.com/100044147541030/posts/1155009045364489,盧秀燕｜【直播：09/27 台中市政府｜市政會議】 【直播📽：09/27 台中市政府｜市政會議】 早安，今天召開第548次市政會議， 歡迎大家收看了解市政，也一起推動市政。 📋市政會議｜專案報告 水利局「韌性臺中．與水共生–臺中市水利建設成果」 #新市政 #陽光政治 #全民參與公開透明,https://www.facebook.com/LuShiowYen/videos/1155009045364489/,,,盧秀燕｜【直播：09/27 台中市政府｜市政會議】,,,,,1.09
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250203,290727,2022-09-26 19:03:28 CST,2022/9/26,19:03:28,Photo,"10,128",9357,378,223,67,1,2,0,2,98,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/671545790993666,粉紅當道！燕子總部開箱，歡迎大家來打卡！ 粉紅色是令人感到溫暖、安心的顏色，也是象徵媽媽守護的顏色。我們把整個競選總部用粉紅色包圍，舒服的粉色系，邀請市民朋友有空來坐坐。 今天秀燕在議會備詢，感謝 江啟臣 好立委 楊瓊瓔 顏寬恒 顏文正 陳政顯 為民說話-吳瓊華 黃健豪-北屯漸好 總幹事帶大家開箱燕子總部。 燕子總部除了粉色包圍之外，還有 ✅政績調色盤：適合大人小孩的互動遊戲 ✅有感明信片：29區的精選政績，寄給你的親朋好友 ✅貼心哺乳室：準備熱水機、安撫娃娃、尿布台，友善新手爸媽、讓小小孩也舒適的環境。 地址在這👇🏻歡迎大家來讓秀燕奉茶： 燕子總部/台中市長盧秀燕競選總部 📍412台中市大里區國光路二段321號,https://www.facebook.com/photo.php?fbid=671544644327114&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,1.42
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250170,290689,2022-09-25 12:03:39 CST,2022/9/25,12:03:39,Photo,"5,430",5152,133,60,44,0,1,0,1,39,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/670574414424137,熱血台中人，秀燕正在找你！ 疫情後，血庫各血型的存量都不穩定。需要熱血的台中市民朋友挽起衣袖，讓辛苦的醫護人員無後顧之憂。 捐血一袋，救人一命。 秀燕邀請大家一起熱血沸騰！ 今天捐血活動在留言區👇,https://www.facebook.com/photo.php?fbid=670574327757479&set=a.546783853469861&type=3,,,,,,,,-1.31
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250129,290656,2022-09-24 18:23:07 CST,2022/9/24,18:23:07,Photo,"6,622",6330,133,65,34,1,2,0,1,56,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/669989554482623,台中有喜事❤️ 2022 「U23世界盃棒球錦標賽」10月15至18日，連續四天在台中洲際棒球場登場。 疫情讓球迷等了兩年，國際賽重返台中，相信大家已經摩拳擦掌，要用震撼的應援聲，鼓舞我們最強的球員！ 現在中華隊正在集訓，秀燕到現場慰勉，幫中華隊加油打氣，祝福中華英雄旗開得勝、勇奪冠軍！ 台中有優秀的棒球員、世界級的棒球場，還有熱愛棒球的市民，這些讓台中有足夠的底氣，向世界爭取更多賽事來台中。 明年台中市已經爭取到「2023世界棒球經典賽」，市府全力準備，歡迎全國各地球迷來台中觀賽，為中華英雄加油。,https://www.facebook.com/photo.php?fbid=669989207815991&set=a.546783853469861&type=3,,,,,,,,-1.07
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250105,290635,2022-09-23 19:29:31 CST,2022/9/23,19:29:31,Photo,"8,861",8073,409,240,63,3,0,3,2,68,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/669223677892544,秀燕希望台中是親子能夠同樂的城市，讓長輩、爸爸媽媽、小孩都能健康的運動，我很重視。 不同過去，我們將國民運動中心升級成孩子也能跟長輩一起去運動的場館，近年的多份民調都顯示台中市民的幸福感名列前茅，親子能夠同行就是台中幸福滿滿的秘訣。 台中還有許多的運動建設已經動工，市府同仁全力以赴，務必讓場館如期如質，完工啟用，包含 🏅豐原國民暨兒童運動中心 🏅清水國民暨兒童運動中心 🏅北屯國民暨兒童運動中心 也有許多場館正在如火如荼的規劃，包含 💪台中巨蛋體育館 💪烏日全民運動館 💪太平國民暨兒童運動中心 💪台中足球休閒園區 酷台中、酷運動，親子同樂的快樂城市，我們正在努力。,https://www.facebook.com/photo.php?fbid=669223654559213&set=a.546783853469861&type=3,,,,,,,,1.24
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250076,290610,2022-09-22 20:07:52 CST,2022/9/22,20:07:52,Photo,"7,650",7216,235,99,33,0,1,0,2,64,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/668433024638276,不要小看台中人！ 愛護台中、維護環境，我們卯足全勁！ 今天是「世界無車日」，鼓勵人們使用步行、腳踏車、大眾運輸等交通方式出行，減少碳排放。 台中人團結一心已經拿下三項第一，創造低碳時代： ✅YouBike 2.0站點1200站，全國第一。 ✅300台電輔車YouBike2.0E，全國最多。 ✅單月騎乘次數突破126萬，台中歷史新高。 市民響應環保♻️使用大眾運輸，市府努力建設交通設施，市民與市府一心達成領先全國的成績，我們一起努力，繼續前進💪,https://www.facebook.com/photo.php?fbid=668533497961562&set=a.546783853469861&type=3,,,,,,,,1.07
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250036,290567,2022-09-21 18:19:32 CST,2022/9/21,18:19:32,Photo,"5,647",5329,167,59,29,0,6,1,1,55,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/667616911386554,今年年底是歷史上首次「修憲全民複決」，由全民投票來決定未來，我們的民主正在茁壯。 修憲複決的主題是「投票年齡下修至18歲」，秀燕長期關心這個議題，在擔任立委的期間，兩度提案修憲但未能獲得通過，今年終於順利進入到「全民複決」階段。 秀燕 與 臺灣青年民主協會 TYAD 長期關注，共商如何繼續推動。 秀燕跟大家報告，憲法要求18歲的青年要服兵役，若發生戰事18歲的青年就要上戰場，而投票卻要求年滿20歲，義務與權利不一致，我們應該幫年輕人說話，為世代正義盡一份心力。 中華民國是「亞洲第一個民主共和國」，台灣是「亞洲民主的燈塔」，此次的修憲運動我們會向世界證明我國豐碩的民主果實。,https://www.facebook.com/photo.php?fbid=667619398052972&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,-1.26
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,250018,290547,2022-09-20 19:26:11 CST,2022/9/20,19:26:11,Photo,"3,991",3637,91,143,28,4,2,1,1,84,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/666881944793384,1999年9月21日，是台中人銘記傷痛的一夜。 因為那一夜，開啟了國家的防災、減災變革。 明天就是9月21日，也是「國家防災日」將會進行防災演習，請市民朋友注意： 📢9/21 上午9：21 將會發送「地震速報測試」 所有國人都會收到地震速報，請市民朋友不需慌張，可以就地進行 #避難三步驟 趴下、掩護、穩住 的演習。 地震避難指引看這邊👉🏻https://lihi1.com/NpY90:=:https://www.facebook.com/CWBSC.TW/photos/a.661913573822084/4911094412237291/?type=3 📢9/21 上午9：25將會發送「海嘯警報測試」 沿海地區的民眾會收到訊息，這是演習不需要驚慌。真的遇上海嘯，可以參考氣象局的避難指引。 海嘯避難指引看這邊👉🏻https://lihi1.com/NgXtd:=:https://www.facebook.com/CWBSC.TW/photos/a.661913573822084/5773953812618009/?type=3 明天是一年一次的演習，秀燕要拜託大家注意，也要拜託爸爸媽媽有空的時間，帶著孩子或家中長輩一起練習。 演習讓我們更熟悉避難方式，當災害發生我們才能從容的保護身邊最愛的人。 圖片來源 ：中央氣象局,https://www.facebook.com/photo.php?fbid=666881784793400&set=a.546783853469861&type=3,,,,,,,,-1.78
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249844,290375,2022-09-18 08:32:56 CST,2022/9/18,08:32:56,Photo,"4,379",4153,124,33,48,0,1,0,1,19,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/665086631639582,"生活的小事，是市府責無旁貸的要事。 新冠疫情爆發以來，市民朋友積極配合防疫政策，隔離期間不管是待在家裡、防疫旅館，忍受生活的諸多不便，只為共同守住這一場「戰疫」。 市府設立疫情關懷中心已經933天，從今年5月份疫情高峰到現在，對於返國在台中市進行居檢的市民朋友，我們發出了有3萬9,682份居檢關懷包，另外也發出共計62萬6,195份的家戶關懷包，目前仍持續發送給每一位返國居檢及確診者，儘管疫情起伏不定，我們的關心不打折扣。感謝所有民政系統、物流及全體同仁不分晝夜的提供關懷、守護市民。 如果您有素食需求，請不用客氣，可以向區公所關懷中心反映，市府有特別準備「素食版」家戶關懷包，會請物流廠商、里長或里幹事配送到府。 防疫的路上，我們都不孤單，市府努力成為市民朋友的後盾，讓我們大家一起守護台中、守護心愛的家人。",https://www.facebook.com/photo.php?fbid=665086551639590&set=a.546783853469861&type=3,,,,,,,,-1.63
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249898,290432,2022-09-18 14:46:13 CST,2022/9/18,14:46:13,Photo,"3,427",3110,208,27,34,20,1,6,2,19,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/665275018287410,#回報 #餘震不斷 #注意安全 昨天至今至少發生了數十起餘震，剛剛14：44再度發生地震，規模6.8，請市民們安全回報，若有問題，請致電119或1999，這幾天仍然會有大小餘震，大家要注意安全🙏🏼,https://www.facebook.com/photo.php?fbid=665277971620448&set=a.546783853469861&type=3,,,,,,,,-2.08
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249898,290432,2022-09-18 16:56:15 CST,2022/9/18,16:56:15,Photo,"15,318",14162,477,259,176,3,1,4,1,235,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/665340804947498,#地震 #救援 今天下午連續的強震，各地陸續傳出災情，尤其花東傳出橋樑、房屋倒塌的嚴重災情。秀燕即刻停止行程，返回市府召開緊急應變會議，增援東部。 國人如手足，祈願國人無傷亡、大家平安之外，台中市府也已經展開行動，秀燕已經與花蓮縣長徐榛蔚聯繫上，關懷災情，並指派特搜大隊集結，10 部器材車、29員救災同仁，兩隻搜救犬整裝完成，出發東部救援，未來視災情狀況，若還需要人力、物力和機具，秀燕也會配合增援。 守護台中，是秀燕的堅持，我宣布即日起暫停三天選務行程，未來也不排除視情況延長，以市政優先，準備救災與防災的工作，祈願國人平安，市府會妥善準備防災措施。,https://www.facebook.com/photo.php?fbid=665355868279325&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,2.15
